Time (h)	Temperature (K)	Fission rate (fiss / m3 s)	Hydrostatic stress (MPa)	Steam pressure (atm)	System pressure (Pa)	O/M ratio (/)	Grain radius (m)	Xe produced (at/m3)	Xe in grain (at/m3)	Xe in intragranular solution (at/m3)	Xe in intragranular bubbles (at/m3)	Xe at grain boundary (at/m3)	Xe released (at/m3)	Kr produced (at/m3)	Kr in grain (at/m3)	Kr in intragranular solution (at/m3)	Kr in intragranular bubbles (at/m3)	Kr at grain boundary (at/m3)	Kr released (at/m3)	Fission gas release (/)	Cs produced (at/m3)	Cs in grain (at/m3)	Cs in intragranular solution (at/m3)	Cs in intragranular bubbles (at/m3)	Cs at grain boundary (at/m3)	Cs released (at/m3)	Cs reacted (at/m3)	I produced (at/m3)	I in grain (at/m3)	I in intragranular solution (at/m3)	I in intragranular bubbles (at/m3)	I at grain boundary (at/m3)	I released (at/m3)	I reacted (at/m3)	Te produced (at/m3)	Te in grain (at/m3)	Te in intragranular solution (at/m3)	Te in intragranular bubbles (at/m3)	Te at grain boundary (at/m3)	Te released (at/m3)	Te reacted (at/m3)	Mo produced (at/m3)	Mo in solution (at/m3)	Mo reacted (at/m3)	Ba produced (at/m3)	Ba in solution (at/m3)	Ba reacted (at/m3)	Tc produced (at/m3)	Tc in solution (at/m3)	Tc reacted (at/m3)	Ru produced (at/m3)	Ru in solution (at/m3)	Ru reacted (at/m3)	Rh produced (at/m3)	Rh in solution (at/m3)	Rh reacted (at/m3)	Pd produced (at/m3)	Pd in solution (at/m3)	Pd reacted (at/m3)	Intragranular bubble concentration (bub/m3)	Intragranular bubble radius (m)	Intragranular gas bubble swelling (/)	Intergranular bubble concentration (bub/m2)	Intergranular atoms per bubble (at/bub)	Intergranular vacancies per bubble (vac/bub)	Intergranular bubble radius (m)	Intergranular bubble area (m2)	Intergranular bubble volume (m3)	Intergranular fractional coverage (/)	Intergranular saturation fractional coverage (/)	Intergranular gas swelling (/)	Intergranular fractional intactness (/)	Burnup (MWd/kgUO2)	FIMA (%)	Fuel density (kg/m3)	U235 (at/m3)	U238 (at/m3)	Pu (at/m3)	Pu238 (at/m3)	Pu239 (at/m3)	Pu240 (at/m3)	Pu241 (at/m3)	Pu242 (at/m3)	q (-)	Intergranular vented fraction (/)	Intergranular venting probability (/)	Porosity (/)	Fabrication porosity (/)	Open porosity (/)	Residual porosity (/)	Densification factor (/)	Gap oxygen partial pressure (MPa)	Stoichiometry deviation (/)	Equilibrium stoichiometry deviation (/)	Fuel oxygen partial pressure (MPa)	Fuel oxygen partial pressure - Blackburn (MPa)	Fuel oxygen partial pressure - Kato (MPa)	Fuel oxygen partial pressure - CALPHAD (MPa)	Fuel oxygen potential (KJ/mol)	Fuel oxygen potential - Blackburn (KJ/mol)	Fuel oxygen potential - Kato (KJ/mol)	Fuel oxygen potential - CALPHAD (KJ/mol)	U content (mol/m3)	O content (mol/m3)	O available content (mol/m3)	Pu content (mol/m3)	Phase std density (g/m3)	Mo/Ru in HCP_A3 (/)	Mo in oxide fraction (/)	Mo oxide valence (/)	Ba/Mo in oxide compounds (/)	Ba in oxide fraction (/)	Ba oxide valence (/)	JOG (Cs2MoO4) (/)	JOG (BaMoO4) (/)	JOG (liquid) (/)	JOG (Ba3MoO6) (/)	JOG (Ba2MoO5) (/)	
4456.540514	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.295195e+26	6.245858e+25	3.06541e+25	3.180448e+25	4.130133e+25	2.575963e+25	9.40954e+24	4.537589e+24	2.227007e+24	2.310582e+24	3.000524e+24	1.871426e+24	0.198886	1.49064e+25	0	0	0	3.062612e-162	0	1.49064e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21217e+26	0	1.21217e+26	5.479673e+25	0	5.479673e+25	2.933562e+25	0	2.933562e+25	1.095935e+26	0	1.095935e+26	3.265664e+25	0	3.265664e+25	1.046119e+26	0	1.046119e+26	3.301215e+23	1.00485e-09	0.001403029	1.600975e+11	9.617705e+08	2.831768e+10	1.205008e-06	3.103966e-12	1.235786e-18	0.496937	0.5	0.05922355	1	18.91009	2.351565	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01613169	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	228.2089	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001375197	0.002901036	0	
4466.378352	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.298055e+26	6.253115e+25	3.06981e+25	3.183305e+25	4.143101e+25	2.58433e+25	9.430311e+24	4.542861e+24	2.230204e+24	2.312657e+24	3.009945e+24	1.877505e+24	0.1990926	1.493931e+25	0	0	0	1.201108e-162	0	1.493931e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.214846e+26	0	1.214846e+26	5.491769e+25	0	5.491769e+25	2.940038e+25	0	2.940038e+25	1.098354e+26	0	1.098354e+26	3.272873e+25	0	3.272873e+25	1.048429e+26	0	1.048429e+26	3.299712e+23	1.005305e-09	0.001404296	1.596253e+11	9.676475e+08	2.844114e+10	1.2068e-06	3.113208e-12	1.241309e-18	0.4969467	0.5	0.0593128	1	18.95183	2.356756	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01613242	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	228.713	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001378235	0.002907444	0	
4476.21619	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.300914e+26	6.260354e+25	3.074201e+25	3.186153e+25	4.156079e+25	2.592705e+25	9.451083e+24	4.54812e+24	2.233394e+24	2.314727e+24	3.019374e+24	1.883589e+24	0.1992987	1.497222e+25	0	0	0	4.710666e-163	0	1.497222e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.217522e+26	0	1.217522e+26	5.503866e+25	0	5.503866e+25	2.946514e+25	0	2.946514e+25	1.100773e+26	0	1.100773e+26	3.280082e+25	0	3.280082e+25	1.050738e+26	0	1.050738e+26	3.298215e+23	1.005759e-09	0.00140556	1.591556e+11	9.735468e+08	2.856484e+10	1.208591e-06	3.122456e-12	1.246844e-18	0.4969562	0.5	0.05940197	1	18.99358	2.361947	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01613319	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	229.2171	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001381273	0.002913853	0	
4486.054028	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.303773e+26	6.267576e+25	3.078582e+25	3.188994e+25	4.169067e+25	2.601086e+25	9.471854e+24	4.553367e+24	2.236577e+24	2.316791e+24	3.02881e+24	1.889678e+24	0.1995045	1.500512e+25	0	0	0	1.847536e-163	0	1.500512e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.220198e+26	0	1.220198e+26	5.515962e+25	0	5.515962e+25	2.95299e+25	0	2.95299e+25	1.103192e+26	0	1.103192e+26	3.287291e+25	0	3.287291e+25	1.053047e+26	0	1.053047e+26	3.296723e+23	1.006211e-09	0.00140682	1.586883e+11	9.794683e+08	2.868879e+10	1.210381e-06	3.13171e-12	1.252391e-18	0.4969657	0.5	0.05949108	1	19.03532	2.367139	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01613398	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	229.7212	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.00138431	0.002920261	0	
4495.891866	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.306632e+26	6.274782e+25	3.082955e+25	3.191827e+25	4.182065e+25	2.609473e+25	9.492626e+24	4.558602e+24	2.239753e+24	2.318849e+24	3.038253e+24	1.895771e+24	0.1997099	1.503803e+25	0	0	0	7.246257e-164	0	1.503803e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.222874e+26	0	1.222874e+26	5.528059e+25	0	5.528059e+25	2.959466e+25	0	2.959466e+25	1.105612e+26	0	1.105612e+26	3.2945e+25	0	3.2945e+25	1.055357e+26	0	1.055357e+26	3.295237e+23	1.006662e-09	0.001408077	1.582235e+11	9.854122e+08	2.8813e+10	1.212169e-06	3.140971e-12	1.257951e-18	0.4969752	0.5	0.05958011	1	19.07706	2.37233	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0161348	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	230.2253	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001387348	0.002926669	0	
4505.729704	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.309491e+26	6.28197e+25	3.087318e+25	3.194652e+25	4.195074e+25	2.617868e+25	9.513398e+24	4.563824e+24	2.242923e+24	2.320901e+24	3.047703e+24	1.90187e+24	0.1999149	1.507093e+25	0	0	0	2.842135e-164	0	1.507093e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.225549e+26	0	1.225549e+26	5.540155e+25	0	5.540155e+25	2.965942e+25	0	2.965942e+25	1.108031e+26	0	1.108031e+26	3.301709e+25	0	3.301709e+25	1.057666e+26	0	1.057666e+26	3.293756e+23	1.007111e-09	0.00140933	1.57761e+11	9.913783e+08	2.893745e+10	1.213956e-06	3.150237e-12	1.263522e-18	0.4969846	0.5	0.05966906	1	19.11881	2.377521	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01613565	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	230.7294	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001390386	0.002933077	0	
4515.567542	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.31235e+26	6.289142e+25	3.091672e+25	3.197469e+25	4.208092e+25	2.62627e+25	9.534169e+24	4.569035e+24	2.246087e+24	2.322948e+24	3.057161e+24	1.907974e+24	0.2001196	1.510384e+25	0	0	0	1.114771e-164	0	1.510384e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.228225e+26	0	1.228225e+26	5.552252e+25	0	5.552252e+25	2.972417e+25	0	2.972417e+25	1.11045e+26	0	1.11045e+26	3.308918e+25	0	3.308918e+25	1.059975e+26	0	1.059975e+26	3.292282e+23	1.007559e-09	0.00141058	1.57301e+11	9.973669e+08	2.906215e+10	1.215741e-06	3.15951e-12	1.269105e-18	0.496994	0.5	0.05975795	1	19.16055	2.382712	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01613652	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	231.2335	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001393424	0.002939485	0	
4525.40538	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.31521e+26	6.296296e+25	3.096018e+25	3.200279e+25	4.221121e+25	2.634678e+25	9.554941e+24	4.574232e+24	2.249244e+24	2.324989e+24	3.066626e+24	1.914082e+24	0.2003238	1.513675e+25	0	0	0	4.372573e-165	0	1.513675e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.230901e+26	0	1.230901e+26	5.564348e+25	0	5.564348e+25	2.978893e+25	0	2.978893e+25	1.11287e+26	0	1.11287e+26	3.316127e+25	0	3.316127e+25	1.062285e+26	0	1.062285e+26	3.290812e+23	1.008006e-09	0.001411826	1.568433e+11	1.003378e+09	2.918709e+10	1.217525e-06	3.16879e-12	1.2747e-18	0.4970033	0.5	0.05984676	1	19.2023	2.387903	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01613743	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	231.7376	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001396461	0.002945894	0	
4535.243218	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.318069e+26	6.303434e+25	3.100354e+25	3.20308e+25	4.234159e+25	2.643093e+25	9.575713e+24	4.579418e+24	2.252394e+24	2.327024e+24	3.076099e+24	1.920196e+24	0.2005277	1.516965e+25	0	0	0	1.715135e-165	0	1.516965e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.233577e+26	0	1.233577e+26	5.576444e+25	0	5.576444e+25	2.985369e+25	0	2.985369e+25	1.115289e+26	0	1.115289e+26	3.323336e+25	0	3.323336e+25	1.064594e+26	0	1.064594e+26	3.289348e+23	1.008451e-09	0.001413069	1.563879e+11	1.009411e+09	2.931229e+10	1.219308e-06	3.178075e-12	1.280307e-18	0.4970126	0.5	0.0599355	1	19.24404	2.393094	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01613835	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	232.2417	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001399499	0.002952302	0	
4545.081056	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.320928e+26	6.310555e+25	3.104681e+25	3.205874e+25	4.247208e+25	2.651515e+25	9.596484e+24	4.584592e+24	2.255538e+24	2.329054e+24	3.085578e+24	1.926314e+24	0.2007313	1.520256e+25	0	0	0	6.72775e-166	0	1.520256e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.236253e+26	0	1.236253e+26	5.588541e+25	0	5.588541e+25	2.991845e+25	0	2.991845e+25	1.117708e+26	0	1.117708e+26	3.330544e+25	0	3.330544e+25	1.066903e+26	0	1.066903e+26	3.28789e+23	1.008895e-09	0.001414308	1.559349e+11	1.015467e+09	2.943773e+10	1.221089e-06	3.187367e-12	1.285926e-18	0.4970218	0.5	0.06002416	1	19.28578	2.398285	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01613931	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	232.7458	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001402537	0.00295871	0	
4554.918894	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.323787e+26	6.31766e+25	3.108999e+25	3.20866e+25	4.260266e+25	2.659944e+25	9.617256e+24	4.589753e+24	2.258675e+24	2.331078e+24	3.095065e+24	1.932438e+24	0.2009344	1.523546e+25	0	0	0	2.639072e-166	0	1.523546e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.238929e+26	0	1.238929e+26	5.600637e+25	0	5.600637e+25	2.998321e+25	0	2.998321e+25	1.120127e+26	0	1.120127e+26	3.337753e+25	0	3.337753e+25	1.069213e+26	0	1.069213e+26	3.286437e+23	1.009338e-09	0.001415545	1.554842e+11	1.021545e+09	2.956343e+10	1.222869e-06	3.196665e-12	1.291557e-18	0.497031	0.5	0.06011276	1	19.32753	2.403476	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01614029	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	233.2499	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001405575	0.002965118	0	
4564.756732	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.326646e+26	6.324748e+25	3.113309e+25	3.211439e+25	4.273334e+25	2.668379e+25	9.638027e+24	4.594902e+24	2.261805e+24	2.333097e+24	3.104559e+24	1.938566e+24	0.2011372	1.526837e+25	0	0	0	1.035244e-166	0	1.526837e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.241605e+26	0	1.241605e+26	5.612734e+25	0	5.612734e+25	3.004797e+25	0	3.004797e+25	1.122547e+26	0	1.122547e+26	3.344962e+25	0	3.344962e+25	1.071522e+26	0	1.071522e+26	3.28499e+23	1.009779e-09	0.001416777	1.550358e+11	1.027646e+09	2.968936e+10	1.224647e-06	3.205969e-12	1.297199e-18	0.4970401	0.5	0.06020128	1	19.36927	2.408667	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0161413	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	233.754	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001408612	0.002971527	0	
4574.59457	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.329505e+26	6.331819e+25	3.117609e+25	3.21421e+25	4.286413e+25	2.676821e+25	9.658799e+24	4.600039e+24	2.264929e+24	2.33511e+24	3.11406e+24	1.944699e+24	0.2013397	1.530128e+25	0	0	0	4.061102e-167	0	1.530128e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.244281e+26	0	1.244281e+26	5.62483e+25	0	5.62483e+25	3.011273e+25	0	3.011273e+25	1.124966e+26	0	1.124966e+26	3.352171e+25	0	3.352171e+25	1.073831e+26	0	1.073831e+26	3.283548e+23	1.010219e-09	0.001418007	1.545897e+11	1.033769e+09	2.981555e+10	1.226424e-06	3.215279e-12	1.302854e-18	0.4970492	0.5	0.06028973	1	19.41102	2.413858	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01614233	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	234.2581	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.00141165	0.002977935	0	
4584.432408	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.332364e+26	6.338873e+25	3.1219e+25	3.216973e+25	4.299501e+25	2.68527e+25	9.679571e+24	4.605164e+24	2.268047e+24	2.337117e+24	3.123569e+24	1.950837e+24	0.2015417	1.533418e+25	0	0	0	1.593145e-167	0	1.533418e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.246956e+26	0	1.246956e+26	5.636926e+25	0	5.636926e+25	3.017748e+25	0	3.017748e+25	1.127385e+26	0	1.127385e+26	3.35938e+25	0	3.35938e+25	1.07614e+26	0	1.07614e+26	3.282111e+23	1.010657e-09	0.001419232	1.541459e+11	1.039915e+09	2.994199e+10	1.2282e-06	3.224596e-12	1.308521e-18	0.4970582	0.5	0.06037811	1	19.45276	2.41905	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01614339	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	234.7622	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001414688	0.002984343	0	
4594.270246	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.335224e+26	6.345911e+25	3.126182e+25	3.219729e+25	4.312599e+25	2.693726e+25	9.700342e+24	4.610277e+24	2.271158e+24	2.339119e+24	3.133085e+24	1.95698e+24	0.2017434	1.536709e+25	0	0	0	6.249947e-168	0	1.536709e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.249632e+26	0	1.249632e+26	5.649023e+25	0	5.649023e+25	3.024224e+25	0	3.024224e+25	1.129805e+26	0	1.129805e+26	3.366589e+25	0	3.366589e+25	1.07845e+26	0	1.07845e+26	3.28068e+23	1.011094e-09	0.001420455	1.537043e+11	1.046084e+09	3.006867e+10	1.229974e-06	3.233918e-12	1.3142e-18	0.4970672	0.5	0.06046642	1	19.49451	2.424241	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01614447	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	235.2663	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001417726	0.002990751	0	
4604.108084	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.338083e+26	6.352932e+25	3.130456e+25	3.222477e+25	4.325707e+25	2.702188e+25	9.721114e+24	4.615378e+24	2.274263e+24	2.341116e+24	3.142607e+24	1.963128e+24	0.2019448	1.539999e+25	0	0	0	2.451926e-168	0	1.539999e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.252308e+26	0	1.252308e+26	5.661119e+25	0	5.661119e+25	3.0307e+25	0	3.0307e+25	1.132224e+26	0	1.132224e+26	3.373798e+25	0	3.373798e+25	1.080759e+26	0	1.080759e+26	3.279254e+23	1.01153e-09	0.001421674	1.53265e+11	1.052275e+09	3.01956e+10	1.231746e-06	3.243247e-12	1.31989e-18	0.4970762	0.5	0.06055466	1	19.53625	2.429432	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01614557	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	235.7704	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001420763	0.002997159	0	
4613.945922	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.340942e+26	6.359937e+25	3.13472e+25	3.225217e+25	4.338825e+25	2.710657e+25	9.741885e+24	4.620467e+24	2.277361e+24	2.343106e+24	3.152137e+24	1.969281e+24	0.2021457	1.54329e+25	0	0	0	9.619403e-169	0	1.54329e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.254984e+26	0	1.254984e+26	5.673216e+25	0	5.673216e+25	3.037176e+25	0	3.037176e+25	1.134643e+26	0	1.134643e+26	3.381007e+25	0	3.381007e+25	1.083068e+26	0	1.083068e+26	3.277833e+23	1.011965e-09	0.00142289	1.528278e+11	1.058489e+09	3.032277e+10	1.233518e-06	3.252582e-12	1.325593e-18	0.497085	0.5	0.06064282	1	19.57799	2.434623	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.0161467	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	236.2692	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001423769	0.003003501	0	
4623.78376	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.343801e+26	6.366926e+25	3.138976e+25	3.22795e+25	4.351952e+25	2.719132e+25	9.762657e+24	4.625544e+24	2.280453e+24	2.345092e+24	3.161675e+24	1.975438e+24	0.2023463	1.546581e+25	0	0	0	3.773973e-169	0	1.546581e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25766e+26	0	1.25766e+26	5.685312e+25	0	5.685312e+25	3.043652e+25	0	3.043652e+25	1.137062e+26	0	1.137062e+26	3.388216e+25	0	3.388216e+25	1.085378e+26	0	1.085378e+26	3.276417e+23	1.012398e-09	0.001424103	1.523929e+11	1.064725e+09	3.04502e+10	1.235288e-06	3.261923e-12	1.331307e-18	0.4970939	0.5	0.06073092	1	19.61974	2.439814	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01614785	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	236.7721	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.0014268	0.003009894	0	
4633.621598	1560	3.45e+19	0	0	100000	1.996	1.0022e-05	1.34666e+26	6.373898e+25	3.143223e+25	3.230675e+25	4.365089e+25	2.727614e+25	9.783429e+24	4.63061e+24	2.283538e+24	2.347072e+24	3.171219e+24	1.9816e+24	0.2025466	1.549871e+25	0	0	0	1.480673e-169	0	1.549871e+25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.260336e+26	0	1.260336e+26	5.697408e+25	0	5.697408e+25	3.050128e+25	0	3.050128e+25	1.139482e+26	0	1.139482e+26	3.395425e+25	0	3.395425e+25	1.087687e+26	0	1.087687e+26	3.275007e+23	1.012829e-09	0.001425312	1.519602e+11	1.070985e+09	3.057787e+10	1.237056e-06	3.27127e-12	1.337034e-18	0.4971027	0.5	0.06081895	1	19.66148	2.445005	10569.8	1.117189e+26	1.827432e+28	5.151575e+27	6.741065e+25	3.118866e+27	1.203261e+27	5.325573e+26	2.294797e+26	0.2188657	0	0.01614903	0.03560219	0.03560219	0.001424136	0.02670164	0	0	-0.004	0	5.765491e-16	0	5.765491e-16	0	-425.4082	0	-425.4082	0	30210.26	77194.93	237.2759	8464.597	3607132	0.8757945	0.2083175	5.994383	2.171401	1	2	0	0	0.001429836	0.003016298	0	
